frame_num,track_id,x,y,color
297,39,254.1,473.03,A
297,3,310.75,162.18,A
297,46,63.9,370.1,A
297,51,72.93,345.17,B
297,55,358.27,257.72,B
297,45,124.81,425.03,A
297,2,154.95,465.56,B
297,6,96.1,401.61,B
297,49,102.9,395.21,A
298,5,290.42,433.36,A
298,1,332.69,483.78,A
298,15,63.52,491.69,B
298,38,98.77,353.08,A
298,7,166.68,421.32,A
298,11,130.31,314.37,B
298,16,150.97,371.54,B
298,41,260.08,194.96,A
298,3,312.91,163.56,A
298,39,256.37,474.85,A
298,2,155.81,465.31,B
298,46,63.07,368.14,A
298,45,128.05,420.34,A
298,55,359.65,258.71,B
298,51,71.35,343.37,B
298,6,95.5,398.71,B
298,49,105.75,400.11,A
299,15,64.26,491.44,B
299,1,336.26,485.72,A
299,5,291.82,434.12,A
299,16,153.09,372.36,B
299,3,316.47,164.92,A
299,7,167.68,419.32,A
299,38,102.81,354.23,A
299,41,262.69,196.0,A
299,2,161.78,468.42,B
299,11,133.45,314.94,B
299,13,64.59,368.55,B
299,55,360.87,259.77,B
299,51,73.37,343.54,B
299,45,132.18,419.16,A
299,6,98.07,398.42,B
299,39,258.35,475.08,A
299,49,105.11,397.64,A
299,46,54.41,355.71,A
300,15,66.42,491.64,B
300,5,292.85,433.67,A
300,39,259.68,475.4,A
300,1,337.44,486.04,A
300,2,167.28,471.37,B
300,16,156.32,376.19,B
300,7,169.42,418.44,A
300,3,318.72,163.12,A
300,41,264.02,195.21,A
300,11,136.4,314.71,B
300,38,105.27,354.53,A
300,13,64.85,368.26,B
300,6,101.2,399.46,B
300,51,74.17,343.77,B
300,55,361.69,259.6,B
300,45,137.84,420.38,A
300,57,390.07,294.78,A
300,49,107.66,398.41,A
300,46,55.6,356.02,A
301,15,67.98,491.98,B
301,39,260.93,475.73,A
301,5,294.0,433.21,A
301,41,263.8,193.05,A
301,7,171.45,418.05,A
301,2,169.47,471.21,B
301,6,103.94,398.18,B
301,11,138.72,312.57,B
301,38,108.59,354.56,A
301,16,156.24,375.31,B
301,57,391.87,294.52,A
301,1,338.74,487.26,A
301,46,65.32,367.42,A
301,3,320.97,163.51,A
301,51,76.05,344.58,B
301,55,362.2,259.39,B
301,45,139.14,418.44,A
301,49,106.48,395.37,A
302,15,70.09,492.76,B
302,39,261.85,477.29,A
302,5,295.47,433.38,A
302,7,172.64,417.0,A
302,41,266.09,196.4,A
302,57,392.29,295.96,A
302,2,172.51,471.81,B
302,16,156.48,375.85,B
302,38,109.99,353.38,A
302,11,141.75,312.17,B
302,6,105.93,398.2,B
302,3,321.07,161.57,A
302,1,339.57,489.27,A
302,46,66.17,368.65,A
302,51,75.53,343.01,B
302,45,140.55,418.54,A
302,49,106.14,394.03,A
302,55,362.56,261.24,B
303,15,70.05,492.71,B
303,39,261.85,477.29,A
303,5,295.46,433.38,A
303,7,172.62,416.99,A
303,41,266.09,196.37,A
303,57,392.33,296.05,A
303,2,172.51,471.82,B
303,16,156.55,375.95,B
303,56,109.99,353.39,B
303,11,141.7,312.13,B
303,6,105.94,398.22,B
303,3,320.98,161.33,A
303,1,339.61,489.32,A
303,13,66.18,368.64,B
303,51,75.53,343.0,B
303,45,140.57,418.57,A
303,55,362.56,261.26,B
303,49,106.18,394.07,A
304,15,71.92,493.07,B
304,39,263.58,478.87,A
304,7,173.23,415.34,A
304,41,270.28,200.93,A
304,5,297.95,432.29,A
304,1,342.72,492.23,A
304,11,139.64,306.24,B
304,57,393.65,295.12,A
304,3,323.15,161.09,A
304,13,66.83,368.33,B
304,2,172.98,470.3,B
304,51,75.79,342.36,B
304,16,155.13,373.49,B
304,55,364.32,261.19,B
304,38,110.47,350.58,A
304,49,110.24,395.88,A
304,45,144.12,416.66,A
304,6,104.06,395.76,B
305,15,74.26,492.62,B
305,39,263.57,481.09,A
305,1,344.22,495.86,A
305,7,174.05,415.03,A
305,41,272.36,203.49,A
305,11,139.32,304.37,B
305,3,323.53,157.45,A
305,5,299.5,433.66,A
305,2,174.48,469.79,B
305,38,111.35,349.96,A
305,13,67.32,367.9,B
305,57,394.46,294.71,A
305,55,365.2,261.11,B
305,51,76.62,343.15,B
305,16,154.31,372.68,B
305,49,109.86,397.01,A
305,45,146.34,416.42,A
305,6,104.35,393.9,B
305,59,63.34,-4.44,C
306,39,265.36,482.39,A
306,1,344.32,496.06,A
306,15,76.33,492.14,B
306,11,145.57,310.39,B
306,7,175.05,414.05,A
306,2,176.8,469.53,B
306,41,273.68,207.03,A
306,3,323.18,159.23,A
306,38,115.42,354.0,A
306,57,393.9,298.28,A
306,45,150.56,416.1,A
306,51,77.6,342.37,B
306,49,111.75,397.16,A
306,5,299.77,432.29,A
306,16,156.24,373.58,B
306,55,363.95,262.35,B
306,13,66.04,365.82,B
306,6,104.13,390.39,B
306,4,60.97,360.28,B
306,59,64.76,-2.49,C
307,39,266.1,483.22,A
307,2,181.79,473.88,B
307,15,77.23,491.55,B
307,11,147.38,309.79,B
307,1,344.61,496.55,A
307,45,154.38,415.82,A
307,7,175.78,413.48,A
307,38,118.29,354.77,A
307,41,275.76,207.89,A
307,3,323.77,156.05,A
307,57,396.16,301.58,A
307,49,111.77,396.34,A
307,5,301.04,432.75,A
307,12,158.94,374.91,B
307,55,365.51,262.33,B
307,50,79.43,342.74,B
307,13,69.2,369.27,B
307,4,60.69,359.02,B
308,15,78.19,490.63,B
308,2,185.22,475.98,B
308,39,265.92,483.39,A
308,11,149.98,309.6,B
308,45,158.47,416.43,A
308,1,344.72,496.76,A
308,57,397.12,302.71,A
308,38,122.97,355.91,A
308,7,177.09,412.92,A
308,41,278.05,208.62,A
308,3,326.15,156.04,A
308,55,366.21,262.62,B
308,5,302.4,433.23,A
308,49,113.24,396.16,A
308,13,70.45,369.38,B
308,12,161.02,375.3,B
308,4,61.87,358.78,B
308,50,81.94,343.92,B
309,15,77.71,490.33,B
309,2,185.19,475.89,B
309,39,266.31,483.49,A
309,11,150.04,309.44,B
309,45,158.36,416.16,A
309,1,345.67,497.11,A
309,57,398.12,302.66,A
309,38,122.84,355.59,A
309,7,177.06,412.68,A
309,41,278.39,208.7,A
309,3,326.74,156.74,A
309,55,366.75,262.18,B
309,5,302.97,433.23,A
309,49,113.03,395.8,A
309,13,70.25,369.03,B
309,12,160.97,375.0,B
309,4,61.77,358.52,B
309,50,81.76,343.57,B
310,15,78.61,490.72,B
310,39,265.37,483.66,A
310,2,187.07,476.17,B
310,57,400.41,307.73,A
310,11,153.31,311.44,B
310,1,345.01,497.38,A
310,5,305.02,434.5,A
310,55,367.36,262.97,B
310,41,279.49,208.62,A
310,7,177.74,411.53,A
310,45,162.43,416.84,A
310,38,127.32,359.02,A
310,3,329.49,158.38,A
310,13,71.13,369.22,B
310,12,163.46,376.55,B
310,4,60.59,356.72,B
310,50,82.02,342.81,B
310,49,113.89,395.76,A
310,9,109.12,386.03,B
311,15,79.84,490.44,B
311,39,264.65,483.32,A
311,1,346.37,498.06,A
311,41,280.43,207.05,A
311,5,305.91,432.78,A
311,55,367.99,259.86,B
311,57,402.09,306.19,A
311,11,154.64,308.94,B
311,2,188.04,475.32,B
311,7,178.66,410.14,A
311,3,333.07,159.05,A
311,38,129.15,359.36,A
311,12,164.99,376.73,B
311,13,71.56,368.87,B
311,45,164.82,415.69,A
311,49,114.7,395.24,A
311,4,58.81,353.5,B
311,50,82.46,341.81,B
311,9,109.97,383.17,B
312,15,82.2,490.94,B
312,39,266.99,487.63,A
312,1,348.92,500.71,A
312,41,281.87,208.41,A
312,2,190.35,475.77,B
312,11,157.62,309.29,B
312,5,306.79,432.7,A
312,55,369.11,261.9,B
312,57,404.33,308.4,A
312,3,334.78,155.99,A
312,7,180.25,409.39,A
312,45,169.37,415.57,A
312,12,166.93,377.68,B
312,4,59.18,354.1,B
312,38,128.82,356.56,A
312,50,84.52,342.77,B
312,13,72.36,368.72,B
312,49,114.74,395.29,A
312,9,110.26,379.06,B
312,59,72.54,-7.18,C
313,15,84.82,492.06,B
313,5,305.75,432.06,A
313,39,268.32,490.34,A
313,41,283.13,211.26,A
313,2,190.11,472.85,B
313,1,350.77,501.8,A
313,55,368.14,262.59,B
313,11,159.33,307.33,B
313,13,72.21,368.79,B
313,3,334.34,155.92,A
313,45,170.12,414.34,A
313,38,130.87,357.23,A
313,7,179.67,406.0,A
313,12,167.14,376.39,B
313,50,87.92,345.93,B
313,49,115.87,394.61,A
313,57,402.96,306.42,A
313,4,63.36,357.9,B
313,9,115.37,384.48,B
314,39,267.88,492.54,A
314,5,307.26,433.61,A
314,15,86.41,491.54,B
314,2,195.11,476.27,B
314,41,285.76,212.66,A
314,11,161.1,307.06,B
314,1,353.37,503.8,A
314,45,171.79,413.07,A
314,57,405.22,305.97,A
314,3,337.32,158.57,A
314,55,369.73,263.44,B
314,4,63.08,357.44,B
314,38,133.03,357.45,A
314,12,168.13,376.23,B
314,50,88.74,345.56,B
314,7,179.47,403.53,A
314,49,117.78,394.42,A
314,56,115.73,383.22,B
314,13,73.47,368.35,B
314,59,75.45,-6.65,C
315,39,267.88,492.53,A
315,5,307.28,433.63,A
315,15,86.38,491.59,B
315,2,195.12,476.32,B
315,41,285.78,212.65,A
315,11,161.07,307.02,B
315,1,353.37,503.8,A
315,45,171.76,413.06,A
315,57,405.26,306.0,A
315,3,337.34,158.53,A
315,55,369.71,263.45,B
315,4,63.11,357.49,B
315,38,132.95,357.38,A
315,12,168.14,376.26,B
315,50,88.76,345.64,B
315,7,179.44,403.5,A
315,49,117.76,394.44,A
315,56,115.71,383.24,B
315,51,73.2,368.06,B
315,13,74.1,369.59,B
315,59,75.38,-6.78,C
316,39,266.72,492.96,A
316,5,309.25,435.97,A
316,45,173.86,411.41,A
316,55,371.14,264.41,B
316,11,161.38,303.99,B
316,57,407.18,307.65,A
316,41,290.27,218.17,A
316,15,87.96,490.84,B
316,1,354.94,505.58,A
316,3,342.72,168.43,A
316,2,200.05,479.77,B
316,38,132.87,354.34,A
316,4,63.65,357.51,B
316,12,169.28,375.27,B
316,50,87.56,342.19,B
316,7,180.42,401.95,A
316,49,117.52,393.35,A
316,9,116.86,383.72,B
316,51,75.1,369.32,B
316,59,77.7,-7.31,C
317,57,410.06,310.96,A
317,45,178.19,413.33,A
317,55,372.31,265.77,B
317,1,355.58,506.16,A
317,11,163.51,304.53,B
317,39,266.68,493.9,A
317,41,291.86,216.83,A
317,2,203.63,482.37,B
317,5,309.09,433.74,A
317,15,89.65,490.59,B
317,3,345.42,170.44,A
317,38,134.11,353.88,A
317,4,64.5,357.97,B
317,50,87.3,340.36,B
317,12,171.43,376.46,B
317,9,118.31,384.28,B
317,7,182.61,402.25,A
317,56,117.85,392.61,B
317,51,76.17,369.85,B
317,59,79.11,-5.89,C
318,57,413.72,314.05,A
318,11,167.54,306.13,B
318,1,357.45,510.29,A
318,39,266.6,493.96,A
318,55,374.53,267.59,B
318,41,296.75,219.05,A
318,45,182.88,415.7,A
318,2,204.33,481.62,B
318,15,90.47,489.3,B
318,3,349.79,174.02,A
318,5,311.08,434.92,A
318,38,136.98,355.49,A
318,50,89.24,341.04,B
318,4,64.82,357.42,B
318,51,77.05,369.1,B
318,12,174.92,379.02,B
318,7,183.68,401.17,A
318,56,118.83,392.38,B
318,9,119.74,383.31,B
318,59,80.63,-7.69,C
319,11,173.14,310.75,B
319,57,418.21,317.27,A
319,1,360.74,514.0,A
319,55,376.36,266.86,B
319,39,271.75,501.72,A
319,15,93.09,491.94,B
319,41,299.0,216.78,A
319,2,207.15,483.09,B
319,3,351.7,171.49,A
319,5,314.62,436.87,A
319,4,67.08,360.73,B
319,38,141.59,360.12,A
319,51,79.74,372.01,B
319,50,94.46,346.84,B
319,12,178.57,382.48,B
319,49,121.05,395.14,A
319,7,184.99,399.91,A
319,45,189.48,420.76,A
319,9,123.51,386.23,B
319,59,81.24,-5.32,C
320,11,173.43,310.14,B
320,15,94.53,491.66,B
320,1,361.9,516.81,A
320,55,376.64,269.09,B
320,57,419.22,318.61,A
320,39,273.12,505.2,A
320,41,298.68,216.76,A
320,2,208.54,481.61,B
320,5,314.87,436.37,A
320,3,351.43,172.53,A
320,38,146.27,364.89,A
320,51,80.22,371.31,B
320,12,180.31,383.87,B
320,4,66.83,359.78,B
320,50,93.76,344.11,B
320,45,193.36,420.82,A
320,49,122.11,395.71,A
320,9,122.67,383.09,B
320,7,185.57,399.11,A
321,11,173.41,310.13,B
321,15,94.54,491.67,B
321,1,361.9,516.82,A
321,55,376.69,269.3,B
321,57,419.21,318.59,A
321,39,273.12,505.21,A
321,41,298.67,216.75,A
321,2,208.54,481.61,B
321,5,314.88,436.4,A
321,3,351.35,172.34,A
321,38,146.18,364.71,A
321,51,80.24,371.35,B
321,4,66.9,359.86,B
321,12,180.33,383.95,B
321,50,93.84,344.15,B
321,45,193.38,420.86,A
321,49,122.1,395.71,A
321,9,122.69,383.12,B
321,7,185.57,399.12,A
322,15,96.03,492.21,B
322,2,211.82,483.97,B
322,11,176.68,311.72,B
322,1,363.28,518.75,A
322,57,422.52,318.81,A
322,41,300.45,216.44,A
322,5,316.89,437.88,A
322,39,274.81,508.35,A
322,55,378.0,267.4,B
322,3,353.24,169.83,A
322,38,148.32,364.11,A
322,16,124.29,383.43,B
322,51,82.03,373.05,B
322,12,182.06,384.28,B
322,50,92.95,341.8,B
322,45,197.76,419.39,A
322,49,122.44,395.46,A
322,4,67.74,361.4,B
322,7,183.08,399.04,A
323,15,98.93,493.07,B
323,2,219.88,492.46,B
323,57,422.9,317.55,A
323,5,317.45,437.62,A
323,11,177.99,308.68,B
323,55,378.88,266.38,B
323,39,274.66,509.67,A
323,41,303.3,219.89,A
323,1,364.31,519.77,A
323,3,355.46,169.64,A
323,16,125.37,383.27,B
323,38,149.5,363.73,A
323,45,200.24,419.15,A
323,51,83.35,374.08,B
323,4,69.62,363.61,B
323,12,185.24,386.37,B
323,50,92.15,338.88,B
323,49,122.5,394.09,A
323,7,192.56,405.11,A
324,15,100.71,493.85,B
324,2,223.36,496.15,B
324,57,425.1,318.04,A
324,5,319.61,439.18,A
324,41,306.22,222.39,A
324,39,275.11,510.99,A
324,55,381.41,269.14,B
324,3,358.84,170.16,A
324,11,179.7,308.27,B
324,1,366.73,521.54,A
324,16,127.04,383.92,B
324,38,151.23,365.4,A
324,12,191.83,394.22,B
324,45,200.25,418.6,A
324,4,68.82,362.62,B
324,51,84.3,375.14,B
324,50,95.53,341.48,B
324,9,122.43,393.03,B
325,15,103.0,494.66,B
325,57,424.99,316.07,A
325,2,222.65,494.44,B
325,5,320.81,439.41,A
325,39,274.4,510.13,A
325,41,308.26,223.76,A
325,3,357.36,162.64,A
325,1,366.6,519.96,A
325,11,179.86,306.12,B
325,55,380.4,266.31,B
325,16,127.49,383.41,B
325,38,153.38,367.39,A
325,4,70.11,364.3,B
325,45,204.59,421.1,A
325,12,193.83,396.13,B
325,50,97.28,342.73,B
325,7,193.69,402.43,A
325,9,123.14,392.53,B
325,51,83.66,373.34,B
326,15,103.69,493.77,B
326,57,429.52,319.06,A
326,39,276.3,514.83,A
326,5,323.17,441.61,A
326,2,223.07,494.76,B
326,3,362.45,166.93,A
326,1,367.26,521.04,A
326,41,313.3,227.55,A
326,45,208.0,421.59,A
326,11,181.22,305.13,B
326,55,383.68,268.62,B
326,16,128.27,383.13,B
326,4,73.09,367.68,B
326,38,154.93,368.51,A
326,50,99.5,344.65,B
326,12,191.38,389.21,B
326,51,84.59,373.21,B
326,9,124.14,392.35,B
326,7,194.75,402.9,A
327,15,104.07,494.13,B
327,57,428.62,318.92,A
327,5,322.73,441.53,A
327,2,223.04,494.79,B
327,39,276.11,514.81,A
327,3,361.97,167.93,A
327,1,366.8,520.96,A
327,41,312.91,227.96,A
327,11,181.52,305.72,B
327,45,207.82,421.59,A
327,55,382.94,268.72,B
327,16,128.12,383.1,B
327,4,73.05,367.61,B
327,38,152.81,365.55,A
327,50,98.86,343.82,B
327,12,191.65,389.85,B
327,51,84.53,373.06,B
327,7,194.77,402.89,A
327,9,124.29,392.57,B
328,57,429.52,320.1,A
328,15,106.14,493.54,B
328,5,322.86,441.16,A
328,41,314.47,228.78,A
328,39,276.57,518.5,A
328,2,224.42,496.39,B
328,1,366.17,522.13,A
328,11,184.35,308.67,B
328,3,361.53,165.78,A
328,55,382.93,269.58,B
328,45,209.88,422.16,A
328,38,155.25,368.5,A
328,4,74.37,370.18,B
328,16,128.86,383.69,B
328,12,185.77,380.01,B
328,51,84.99,373.35,B
328,50,100.34,345.72,B
328,7,194.74,401.3,A
328,9,124.89,393.53,B
329,57,431.29,322.33,A
329,39,277.14,521.06,A
329,5,324.16,441.53,A
329,2,230.32,501.6,B
329,15,108.43,492.42,B
329,41,317.53,231.66,A
329,11,186.72,308.62,B
329,38,157.79,369.05,A
329,3,362.67,167.73,A
329,1,367.99,526.57,A
329,55,383.39,271.17,B
329,4,73.7,367.29,B
329,51,86.46,372.57,B
329,45,215.95,425.55,A
329,12,187.89,380.06,B
329,50,100.77,342.53,B
329,16,130.23,382.37,B
329,7,195.92,399.53,A
329,9,125.43,391.36,B
330,57,432.08,325.78,A
330,2,234.9,504.71,B
330,5,324.51,440.61,A
330,39,275.7,522.33,A
330,11,189.11,309.83,B
330,15,108.81,490.1,B
330,3,361.54,168.54,A
330,38,159.57,369.7,A
330,1,368.47,527.44,A
330,41,316.32,228.36,A
330,55,381.2,269.59,B
330,4,73.3,365.18,B
330,51,87.1,370.97,B
330,50,98.64,337.48,B
330,45,217.91,424.02,A
330,12,190.19,379.84,B
330,9,126.74,389.74,B
330,7,196.44,397.21,A
330,16,130.69,380.34,B
331,5,325.87,441.19,A
331,2,236.91,506.09,B
331,57,434.64,325.79,A
331,15,110.52,490.47,B
331,11,190.72,310.54,B
331,1,370.44,530.94,A
331,3,363.29,169.35,A
331,39,276.38,523.72,A
331,9,127.74,389.8,B
331,36,315.86,223.72,A
331,38,161.64,372.46,A
331,51,88.51,371.51,B
331,4,72.54,364.47,B
331,55,382.38,270.41,B
331,50,99.69,338.21,B
331,12,194.25,384.99,B
331,45,219.41,424.22,A
331,7,197.41,395.88,A
331,16,130.66,379.75,B
332,57,437.22,324.71,A
332,15,113.11,491.75,B
332,2,237.07,506.16,B
332,5,326.03,440.3,A
332,39,276.58,523.81,A
332,1,370.45,531.92,A
332,11,189.97,308.41,B
332,36,315.97,223.13,A
332,3,364.08,171.35,A
332,9,127.95,389.06,B
332,4,75.22,368.13,B
332,55,382.08,268.97,B
332,51,88.93,370.59,B
332,38,162.48,373.48,A
332,50,97.74,334.56,B
332,45,221.21,423.23,A
332,12,194.58,384.39,B
332,7,196.07,392.46,A
332,16,131.43,379.77,B
333,57,436.56,324.74,A
333,2,236.97,506.22,B
333,15,113.13,491.79,B
333,5,325.72,440.33,A
333,39,276.41,523.83,A
333,1,370.09,531.89,A
333,11,189.83,308.44,B
333,36,315.62,223.46,A
333,3,363.51,171.55,A
333,9,127.89,389.04,B
333,55,381.54,269.14,B
333,4,75.01,367.87,B
333,51,88.92,370.62,B
333,38,162.45,373.57,A
333,50,97.71,334.55,B
333,45,221.06,423.26,A
333,12,194.33,384.32,B
333,7,196.04,392.57,A
333,16,131.45,379.79,B
334,15,114.01,491.74,B
334,57,441.14,324.62,A
334,5,327.16,440.63,A
334,2,235.67,504.45,B
334,39,276.31,524.4,A
334,1,371.41,533.09,A
334,36,321.18,229.8,A
334,11,192.23,309.7,B
334,3,365.99,170.11,A
334,55,383.9,269.87,B
334,9,127.94,389.14,B
334,50,99.48,335.72,B
334,51,88.96,370.01,B
334,4,74.98,369.23,B
334,12,197.56,386.35,B
334,45,223.0,423.16,A
334,38,162.38,373.02,A
334,7,197.03,391.18,A
334,16,132.75,379.68,B
335,39,279.19,529.38,A
335,15,116.41,491.74,B
335,5,328.31,440.2,A
335,57,443.32,322.02,A
335,1,372.37,532.8,A
335,36,323.61,231.46,A
335,2,234.7,503.31,B
335,11,192.88,307.47,B
335,3,366.27,167.46,A
335,9,128.36,388.91,B
335,55,384.61,268.14,B
335,45,224.25,421.51,A
335,51,89.95,370.59,B
335,4,76.2,370.17,B
335,50,102.02,337.58,B
335,12,198.9,384.93,B
335,38,162.43,372.46,A
335,7,200.27,392.85,A
335,16,133.67,378.94,B
336,39,279.73,532.92,A
336,36,326.05,233.81,A
336,57,443.95,325.18,A
336,1,371.73,532.61,A
336,2,241.36,512.73,B
336,5,328.69,440.78,A
336,15,119.02,493.16,B
336,45,227.66,423.14,A
336,9,129.24,389.32,B
336,11,193.63,306.11,B
336,55,384.51,268.3,B
336,3,367.18,167.76,A
336,51,91.72,372.27,B
336,4,76.97,371.0,B
336,38,162.42,371.52,A
336,50,106.68,340.57,B
336,7,200.74,391.24,A
336,12,197.14,380.38,B
336,16,136.08,380.29,B
337,39,280.97,537.13,A
337,1,374.17,538.03,A
337,36,326.44,232.74,A
337,5,329.41,441.43,A
337,2,246.35,520.21,B
337,57,445.51,329.16,A
337,45,230.91,425.23,A
337,3,367.63,167.7,A
337,11,196.12,308.2,B
337,15,120.97,493.75,B
337,55,385.07,269.53,B
337,9,130.22,390.05,B
337,51,91.92,371.97,B
337,38,162.81,370.95,A
337,4,76.33,370.22,B
337,50,108.79,340.13,B
337,12,199.94,383.94,B
337,16,137.96,381.91,B
337,7,204.2,393.97,A
338,1,375.51,541.69,A
338,5,329.11,440.31,A
338,11,200.81,312.29,B
338,57,446.48,330.39,A
338,2,247.76,521.99,B
338,36,328.97,235.59,A
338,45,234.43,426.9,A
338,39,280.67,538.8,A
338,55,385.89,271.03,B
338,3,370.49,174.24,A
338,38,167.36,376.24,A
338,51,92.57,370.73,B
338,15,122.25,491.89,B
338,9,130.74,388.7,B
338,4,75.24,367.66,B
338,12,200.97,384.19,B
338,50,115.82,346.11,B
338,16,137.88,380.27,B
338,7,205.89,393.34,A
338,59,90.62,-7.04,C
339,1,375.46,541.64,A
339,5,328.99,440.28,A
339,57,446.09,330.42,A
339,11,200.67,312.28,B
339,2,247.82,522.0,B
339,36,328.66,235.73,A
339,45,234.41,426.9,A
339,39,280.72,538.8,A
339,3,369.94,174.1,A
339,55,385.52,271.12,B
339,38,167.34,376.27,A
339,51,92.59,370.76,B
339,15,122.31,491.88,B
339,9,130.75,388.74,B
339,4,75.25,367.67,B
339,12,201.04,384.39,B
339,50,115.78,346.11,B
339,16,137.89,380.29,B
339,7,205.83,393.32,A
339,59,90.42,-6.71,C
340,11,202.44,313.26,B
340,1,375.41,542.54,A
340,2,248.33,521.94,B
340,57,446.31,331.99,A
340,36,330.77,237.73,A
340,45,238.34,429.22,A
340,38,168.55,377.78,A
340,3,370.03,175.86,A
340,55,384.41,271.07,B
340,15,124.09,491.12,B
340,51,92.95,369.68,B
340,39,279.41,537.83,A
340,4,78.22,371.16,B
340,5,330.02,442.26,A
340,9,131.95,388.47,B
340,50,112.95,340.81,B
340,12,196.96,376.26,B
340,7,205.1,390.75,A
340,16,138.08,379.92,B
340,59,88.99,-9.3,C
341,11,204.21,313.63,B
341,2,248.02,522.69,B
341,36,333.66,235.64,A
341,57,453.44,334.81,A
341,1,378.69,546.93,A
341,38,170.34,380.56,A
341,45,241.47,428.93,A
341,15,124.71,491.52,B
341,3,374.34,175.86,A
341,5,333.03,444.58,A
341,55,387.91,270.65,B
341,51,94.26,371.14,B
341,4,79.46,373.85,B
341,9,132.27,388.45,B
341,39,279.55,539.76,A
341,50,114.17,342.38,B
341,7,207.56,392.59,A
341,12,199.77,378.91,B
341,16,137.84,379.6,B
341,59,90.96,-9.09,C
342,11,205.42,313.46,B
342,1,378.6,548.48,A
342,15,125.45,490.99,B
342,38,171.83,382.56,A
342,57,454.87,336.15,A
342,36,335.06,237.08,A
342,2,246.46,521.07,B
342,3,375.61,175.6,A
342,55,389.74,273.02,B
342,45,244.63,428.7,A
342,4,80.35,375.12,B
342,5,334.58,447.56,A
342,51,94.98,371.4,B
342,50,112.39,337.96,B
342,7,209.1,393.18,A
342,9,133.19,388.74,B
342,12,200.78,378.19,B
342,39,279.15,540.84,A
342,16,138.78,379.9,B
342,59,93.94,-7.82,C
343,15,126.8,491.67,B
343,2,251.23,530.37,B
343,57,458.51,336.08,A
343,11,206.48,314.11,B
343,1,378.89,548.95,A
343,38,172.09,382.5,A
343,55,392.14,273.74,B
343,36,338.25,239.35,A
343,3,379.78,179.73,A
343,4,81.03,376.31,B
343,5,336.09,448.82,A
343,39,281.08,545.92,A
343,50,114.38,339.37,B
343,45,246.96,427.14,A
343,7,209.68,393.51,A
343,9,133.59,388.87,B
343,12,202.98,380.48,B
343,51,95.95,372.33,B
343,16,139.97,379.1,B
343,59,96.15,-4.49,C
344,2,254.15,534.97,B
344,15,131.16,494.03,B
344,1,377.61,547.64,A
344,39,282.59,548.59,A
344,11,206.66,313.83,B
344,38,172.16,381.66,A
344,55,389.22,274.9,B
344,5,335.24,447.93,A
344,57,455.0,335.29,A
344,4,80.47,374.73,B
344,36,337.17,242.47,A
344,45,248.89,427.29,A
344,3,376.12,180.65,A
344,9,134.53,388.14,B
344,50,115.76,339.4,B
344,7,211.75,394.19,A
344,12,200.42,375.21,B
344,51,96.89,371.77,B
344,16,141.23,378.23,B
344,59,96.79,-1.69,C
345,2,254.14,534.97,B
345,15,131.08,493.93,B
345,1,377.59,547.72,A
345,39,282.6,548.6,A
345,11,206.54,313.96,B
345,38,172.02,381.65,A
345,55,388.96,275.03,B
345,5,335.13,447.96,A
345,4,80.08,374.31,B
345,57,454.76,335.33,A
345,36,336.85,242.48,A
345,45,248.77,427.25,A
345,3,375.81,180.86,A
345,50,115.76,339.56,B
345,9,134.45,388.16,B
345,7,211.64,394.21,A
345,12,200.44,375.4,B
345,51,96.81,371.77,B
345,16,141.15,378.26,B
345,59,96.43,-1.54,C
346,15,133.52,496.0,B
346,2,254.74,538.46,B
346,1,377.54,547.62,A
346,39,284.82,553.84,A
346,3,377.96,183.16,A
346,55,390.72,277.31,B
346,38,172.18,382.38,A
346,11,205.36,310.39,B
346,45,250.23,428.22,A
346,5,335.98,448.89,A
346,57,456.35,334.78,A
346,36,338.57,243.41,A
346,4,80.4,374.49,B
346,9,136.32,388.85,B
346,50,119.01,342.43,B
346,12,202.74,377.38,B
346,51,98.05,372.34,B
346,7,213.83,393.94,A
346,16,141.49,378.68,B
346,59,97.42,-1.98,C
347,39,285.19,556.66,A
347,2,254.92,538.38,B
347,1,381.06,552.97,A
347,15,135.01,496.49,B
347,45,252.94,430.44,A
347,57,458.76,337.23,A
347,11,208.53,315.05,B
347,38,172.34,382.68,A
347,3,377.54,181.98,A
347,4,80.77,374.75,B
347,9,137.03,388.24,B
347,55,389.66,273.0,B
347,36,338.82,242.69,A
347,51,100.19,373.3,B
347,5,337.6,450.19,A
347,12,202.71,375.57,B
347,50,122.23,345.64,B
347,16,142.13,378.78,B
347,7,215.18,392.55,A
347,59,96.71,-2.69,C
348,2,252.58,536.64,B
348,1,382.38,557.12,A
348,39,283.63,555.44,A
348,57,462.49,341.15,A
348,45,254.85,430.1,A
348,11,209.86,316.31,B
348,15,135.69,496.14,B
348,55,391.92,274.51,B
348,3,379.22,180.15,A
348,38,173.12,384.63,A
348,9,137.27,388.08,B
348,4,81.98,376.86,B
348,5,337.57,449.91,A
348,36,341.19,243.04,A
348,51,100.35,372.91,B
348,7,215.58,391.29,A
348,50,125.27,348.82,B
348,16,143.96,381.54,B
348,12,203.93,376.15,B
348,59,99.08,-1.76,C
349,39,284.22,555.31,A
349,1,382.81,558.9,A
349,57,459.47,340.77,A
349,2,252.33,536.71,B
349,5,336.58,448.67,A
349,55,388.63,271.98,B
349,45,257.75,431.73,A
349,11,207.88,313.41,B
349,3,375.21,179.24,A
349,15,137.36,495.45,B
